English	Английська
437886225	Якщо хочеш, щоб тобі відрізали член.
1563311191	Що так довго?
1805646588	У нас ще є кілька відсталих.
105877657	Чудова ніч, га?
1437101900	Так.
675000180	Чуєш, хто йде?
872081782	Так. Це буде якесь шоу.
344837768	Ми повинні втекти звідси.
655844167	Ще ні.
1625808834	Як нам вибратися?
1439004688	Наберіться терпіння.
816404149	Що це за корабель, що прибув?
661170697	Належить компанії ДеВітт.
1435172741	Чому вони перекрили дороги?
669447907	Справи компанії, я думаю.
610164075	Я ледь стою на ногах.
1247703699	Я теж, дурже.
230914525	Я не можу це терпіти.
1816884307	Будь сильним, друже.
1973449938	Що вони тут роблять?
1061398885	Прорив на шахті.
1158072521	Вони на межі.
1509037970	На небезпечних чоловіків вони полюють.
832941152	Все за розкладом?
481755568	Більш-менш.
1257868930	Ти бачив, що сталося з Френком?
1783101948	Нехай вас не чує містер ДеВітт.
1185693792	Думаєш вони прийдуть?
876597107	Френк каже, що будуть.
1890853346	Нагадує мені про старі добрі часи.
2138187520	Так. Все ще гаряче.
1840074735	Кажу тобі, добре це не закінчиться.
717855587	Так, я чув про це.
609448203	Залиште це професіоналам.
1323368223	Ось про що я говорю.
894982659	Будь ласка, нікому не кажи, добре?
1833407896	А як щодо іншого?
1979116485	Не має значення в довгостроковій перспективі.
1091594973	Послухай хвилинку.
989425648	Звичайно, але що тепер станеться?
801397173	Не хвилюйтеся. Я бачив це раніше.
1236715719	Не впевнений, що стежу за вами тут.
1826402428	Не можу повірити, що пропустив це.
1371386793	Ось у чому різниця.
630021603	Хе хе, сказав тобі це.
955780581	Це не може бути правдою, правда?
188273265	Краще повірте.
1720195152	Так, але в цьому немає нічого нового.
1489094158	Ви чуєте всяке.
1864759570	Припустіть, часи змінюються.
1257814581	Для мене це новина.
971009953	А де я був?
171486738	Збився з думки... Ах, так.
416648708	Як я вже казав...
1085013886	Добре, де ми були...
1968202159	Повернутися до справи...
671880834	Ч-чекай, чекай, це неправильно!
1579815946	Гей, що ти робиш?
1309790604	Припиніть це, будь ласка!
603723275	Перестань! Вирізати!
322269652	Ти дивак.
40314205	Ти навмисно дивуєшся?
1141136403	Що ти тут робиш?
129939999	Вам справді не повинно бути тут!
1610055770	Краще не дозволяй їм бачити тебе!
713118835	...
1432681070	...
867838392	...
893670218	...
2058026809	...
1511665725	...
218426436	Ні!
387346738	Ні!
648813681	О Боже!
1595333562	Ааааа!
419390346	Допоможіть! Допоможіть!
370314354	Хтось допоможіть!
1418729856	Хто завгодно! Допоможіть!
1824994674	Треба йти звідси!
1458914733	Я не можу тут залишитися!
933439464	Швидше!
218582852	Не рухайся ні на дюйм.
890401936	Чому це постійно відбувається?
1137691250	Це погано.
1281619810	Треба сховатися.
134431810	...!
1657010473	...!
669939038	...!
777606728	...!
2000867489	...!
497377746	...
823809530	...
36743388	...
1942950434	...
479465925	...
92735497	...
902268243	...
1016445743	...
484855051	...
1750922062	...
1888038752	...
1143813194	...
26403376	...
1496101917	...
751503661	...
1200306654	...!
1036262400	...!
831754548	...
1442441833	...
1137971893	Вона мертва!
295461121	Зачекайте! Вона мертва!
463661872	Він мертвий.
927177950	Зачекайте! Він скопитився!
353842478	Мертве тіло!
1704488757	Він мертвий!
509464880	Його вбив один із охоронців.
1199855867	Один з охоронців убив його.
